timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767886800.963507,0.6926033739988674,-0.4498515995144148,0.586,0.09777777777777778,-0.2857142857142858,1,1
1767886801.2809563,0.6926033739988674,-0.4498515995144148,0.586,0.09777777777777778,-0.2857142857142858,1,1
1767886801.5996125,0.5894560837627666,-0.1268464127792579,0.594,0.12222222222222223,-0.2857142857142858,1,1
1767886801.909014,0.6152808906401446,-0.1232270023131643,0.595,0.0,0.0,1,1
1767886802.2172096,0.6017270804437427,-0.060872775453715056,0.606,0.12222222222222223,-0.1428571428571429,1,1
1767886802.5127656,0.6010865377382674,-0.027146420691487982,0.6,0.14666666666666667,-0.1428571428571429,1,1
1767886802.816874,0.6025871934802512,-0.05223461498592008,0.621,0.0,0.0,1,1
1767886803.112343,0.6380241199412865,-0.09022568765007,0.655,0.0,0.0,1,1
1767886803.4067066,0.6189680833099012,-0.03636276365696456,0.715,0.0,0.0,1,1
1767886803.7035637,0.6213211757561989,-0.012928394372934804,0.749,0.0,0.0,1,1
1767886804.0157104,0.7021503996738694,-0.0220467819675374,0.746,0.024444444444444446,0.0,1,1
1767886804.3289428,0.7752760484888103,-0.030697947707309492,0.786,0.0,0.0,1,1
1767886804.6347966,0.7841377379933548,-0.003270878245115183,0.866,0.12222222222222223,0.0,1,1
1767886804.9400647,0.7833462807624529,0.019710672687654807,0.905,0.0,0.0,1,1
1767886805.243811,0.8428998564023185,0.03114563712131213,0.916,0.0,0.0,1,1
1767886805.5386977,0.875405031262717,0.02794790379300993,0.92,0.0,0.0,1,1
1767886805.8348315,0.8934970920943452,0.007434999121536778,0.939,0.0,0.0,1,1
1767886806.15894,0.9381910925305055,0.004537370661472195,0.944,0.04888888888888889,-0.1428571428571429,1,1
1767886806.4746146,0.9442396743494883,0.004146093195664058,0.939,0.22,0.0,1,1
1767886806.7903621,0.9688158844197999,0.0028735697580408726,0.937,0.22,-0.1428571428571429,1,1
1767886807.115958,0.9819432780877955,-0.0018751792026199254,0.939,0.19555555555555557,-0.1428571428571429,1,1
1767886807.4397955,0.9553255407013767,0.017026862797849818,0.939,0.09777777777777778,0.0,1,1
1767886807.755511,0.9818619917889604,-0.019708125552117872,0.931,0.12222222222222223,0.0,1,1
1767886808.0610847,0.9704993671859039,-0.22084341518632167,0.92,0.22,-0.1428571428571429,1,1
1767886808.37317,0.9577895772581514,0.019953724723232202,0.89,0.19555555555555557,-0.2857142857142858,1,1
1767886808.6760767,0.9834362679862593,0.03477192865047196,0.848,0.22,0.0,1,1
1767886808.9781294,0.947918914056166,0.014362579562579025,0.822,0.22,0.0,1,1
1767886809.290004,0.9028294388801847,-0.11675633376507188,0.799,0.19555555555555557,-0.1428571428571429,1,1
1767886809.602992,0.9347624217960119,-0.26143731643744816,0.757,0.22,-0.1428571428571429,1,1
1767886809.9595187,0.9361948422339998,-0.2527378183768716,0.716,0.22,-0.1428571428571429,1,1
1767886810.3565102,0.9487282436327232,-0.2395531543065399,0.675,0.14666666666666667,-0.1428571428571429,1,1
1767886810.7413669,0.9655879418168664,-0.2500988068346204,0.621,0.12222222222222223,-0.1428571428571429,1,1
1767886811.1292028,1.0015366234589804,-0.3206068905321353,0.555,0.0,-0.1428571428571429,1,1
1767886811.5291326,1.0460906113827217,-0.43217403884689665,0.488,0.22,-0.2857142857142858,1,1
1767886811.921281,1.0777148474565847,-0.3972166285253167,0.428,0.22,-0.2857142857142858,1,1
1767886812.3030176,1.0779763951006731,-0.3954397219125625,0.374,0.22,-0.2857142857142858,1,1
1767886812.6983857,1.087723100382869,-0.5072123751112181,0.358,0.22,-0.2857142857142858,1,1
1767886813.072048,1.0973654703484677,-0.8203539137694904,0.347,0.22,-0.5714285714285714,1,1
1767886813.4313538,1.1511096464543242,-0.8012959776175347,0.325,0.14666666666666667,-0.4285714285714286,1,1
1767886813.7601228,1.1320048512801235,-1.190585136189669,0.288,0.22,-0.7142857142857143,1,1
1767886814.0754766,1.1252784382667713,-1.5703325336270337,0.269,0.12222222222222223,-0.8571428571428572,1,1
