timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible,goal_reached
1768161552.009519,0.5602923951829277,0.03799061262337222,1.6717355,0.26,0.03529411764705881,1,1,0
1768161552.4766037,0.4585792326457387,0.04784622038796593,1.7026359,0.18,0.03529411764705881,1,1,0
1768161552.9535193,0.5610189521304981,0.067355702016624,1.7258718,0.26,0.07058823529411762,1,1,0
1768161553.4956887,0.4465368033621982,0.06670248411149626,1.7682645,0.2,0.07058823529411762,1,1,0
1768161554.0476077,0.33455291678380933,0.059786957670423524,1.824069,0.14,0.07058823529411762,0,0,0
1768161554.5590312,0.4002044308847822,0.04122195401532913,1.8735455,0.18,0.03529411764705881,1,1,0
1768161555.0005162,0.5067947933393615,0.024037626859850558,1.9344828,0.22,0.03529411764705881,1,1,0
1768161555.4488869,0.4472161397914385,-0.0033375647368329986,1.9832629,0.2,0.0,1,1,0
1768161555.9325013,0.5454599044293252,0.0016524606462555713,2.0557837,0.24,0.0,1,1,0
1768161556.4487069,0.4434738607118646,-0.010667408419891222,2.042163,0.18,0.0,1,1,0
1768161556.888812,0.3348958074711743,-0.014546191254180663,2.0242898,0.12,0.0,1,1,0
1768161557.3604178,0.42565163440001763,0.03730021628062796,2.0051365,0.18,0.03529411764705881,1,1,0
1768161557.7880633,0.3513847281752371,0.045223451629779365,1.9880861,0.14,0.03529411764705881,1,1,0
1768161558.2491982,0.4750331004693574,0.10556070597829992,1.9733793,0.22,0.10588235294117643,1,1,0
1768161558.7276957,0.3997875610779032,0.10757212732204047,1.9619024,0.18,0.10588235294117643,1,1,0
1768161559.1689613,0.5041627514835557,0.1603909115234219,1.9514501,0.2,0.14117647058823535,1,1,0
1768161559.5837808,0.4119337201646794,0.14276234240761676,1.9478943,0.18,0.14117647058823535,1,1,0
1768161560.0386498,0.5232964265605923,0.17489781176944685,1.9227436,0.24,0.17647058823529416,1,1,0
1768161560.5340784,0.4318556976903272,0.13699110210572663,1.9258536,0.2,0.14117647058823535,1,1,0
1768161561.0677474,0.5206522328731937,0.14802526816027006,1.9225649,0.22,0.14117647058823535,1,1,0
1768161561.603566,0.3990710778823372,0.0895099009952427,1.90769,0.14,0.07058823529411762,1,1,0
1768161562.1690378,0.4447848003720155,0.08986914726295248,1.9020061,0.16,0.07058823529411762,1,1,0
1768161562.7362583,0.3346315251797438,0.03751013504679057,1.912634,0.14,0.03529411764705881,1,1,0
1768161563.285236,0.37677412010067585,0.05762390375003612,1.9240047,0.14,0.03529411764705881,1,1,0
1768161563.8504002,0.2939525283162595,0.038116239981946354,1.9520074,0.12,0.03529411764705881,1,1,0
1768161564.390107,0.35326740409006935,0.08849611512440392,1.9788764,0.12,0.07058823529411762,1,1,0
1768161564.9431634,0.2815016135418394,0.08961301865508675,1.9452405,0.1,0.07058823529411762,1,1,0
1768161565.5327256,0.3648208821492719,0.13041189485774618,1.9214985,0.04,0.07058823529411762,1,1,0
1768161566.099955,0.3007784097993011,0.11454965360823266,1.8692651,0.06,0.07058823529411762,1,1,0
1768161566.6290338,0.40738397762016765,0.11770872574611557,1.8625119,0.06,0.07058823529411762,1,1,0
1768161567.1771717,0.5464325588242703,0.11138345280579376,1.8373907,0.1,0.07058823529411762,1,1,0
1768161567.7404876,0.514006314077194,0.07879192706159088,1.787321,0.2,0.07058823529411762,1,1,0
1768161568.3193839,0.6335029321729047,0.06320632340186982,1.7723126,0.08,0.03529411764705881,1,1,0
1768161568.8857768,0.5559605586356648,0.028209300973493612,1.7602934,0.04,0.0,1,1,0
1768161569.4317658,0.6355508677024453,0.01648321199475422,1.7388798,0.06,0.0,1,1,0
1768161569.9898205,0.6000185166418044,0.004549757035436919,1.7070111,0.06,0.0,1,1,0
1768161570.6322703,0.7515351705437607,0.022996456303863155,1.6766273,0.0,0.0,1,1,0
1768161571.1759834,0.7148167532078302,0.023717090065464408,1.6077917,0.0,0.0,1,1,0
1768161571.7158875,0.871137731983967,0.04031533170015811,1.5845641,0.28,0.03529411764705881,1,1,0
1768161572.2856548,1.058693284398432,0.05522082794354022,1.5671505,0.28,0.03529411764705881,1,1,0
1768161572.8474422,1.0263548096679316,0.05549928792763481,1.5409719,0.28,0.03529411764705881,1,1,0
1768161573.3969777,1.0587992834617537,0.05922922378822104,1.5333639,0.28,0.03529411764705881,1,1,0
1768161573.9373312,0.9066923323185633,0.04818103951607,1.5201366,0.26,0.03529411764705881,1,1,0
1768161574.5044963,0.9474727804176798,0.04962772253853265,1.4845694,0.26,0.03529411764705881,1,1,0
1768161575.0578594,0.7905424176064868,0.037088684873229916,1.3766295,0.28,0.03529411764705881,1,1,0
1768161575.6227467,0.8371322658996367,0.034969903739546115,1.3107466,0.28,0.03529411764705881,1,1,0
1768161576.129637,0.6917062125819352,0.02105612322371675,1.2139059,0.28,0.0,1,1,0
1768161576.604776,0.7374629931849171,0.01677717976377302,1.1381141,0.28,0.0,1,1,0
1768161577.1152737,0.7990314255341583,0.01648507495036311,1.0794418,0.28,0.0,1,1,0
1768161577.5885344,0.6562574077359725,0.019635355358853968,1.0314636,0.28,0.0,1,1,0
1768161578.0602992,0.7103924136356123,0.03240985847382527,1.0088269,0.28,0.03529411764705881,1,1,0
1768161578.5450342,0.577198276041388,0.039894023519653654,0.9993156,0.22,0.03529411764705881,1,1,0
1768161579.0071013,0.4440599552748658,0.04666985286600056,0.98718935,0.14,0.03529411764705881,1,1,0
1768161579.5214267,0.5177293701685959,0.044187391564435075,0.9881028,0.18,0.03529411764705881,1,1,0
1768161580.0051079,0.41726104611421994,0.03484461468470901,1.0205867,0.18,0.03529411764705881,1,1,0
1768161580.583523,0.5285053506662978,0.019884078570254093,0.91496706,0.04,0.0,1,1,0
1768161580.9714088,0.4245068470097665,0.001859125289882524,0.8351427,0.2,0.0,1,1,0
1768161581.3642654,0.5383066234043556,-0.013259433386930475,0.7742394,0.22,0.0,1,1,0
1768161581.808386,0.5151572778539535,-0.01692163073688846,0.74770784,0.22,0.0,1,1,0
1768161582.202217,0.6091492807617315,-0.01903615118453983,0.7280037,0.26,0.0,1,1,0
1768161582.6818378,0.5268602611702704,-0.022079803082823535,0.6970287,0.22,-0.03529411764705881,1,1,0
1768161583.0672023,0.5875040054289289,-0.023226629476083893,0.68154645,0.26,-0.03529411764705881,1,1,0
1768161583.4711707,0.49166466398090397,-0.02774897278063193,0.6636028,0.22,-0.03529411764705881,1,1,0
1768161583.9388342,0.399347154877165,-0.019166118486642514,0.6581945,0.16,0.0,1,1,0
1768161584.378053,0.45144180127785594,0.0006412093117034168,0.6543047,0.22,0.0,1,1,0
1768161584.852442,0.3593989339557539,0.01585914050030235,0.67720926,0.14,0.0,1,1,0
1768161585.4326506,0.44159746886822765,0.023639341102512645,0.71215004,0.2,0.03529411764705881,1,1,0
1768161585.930607,0.3315385309610214,0.031461681781377315,0.77403295,0.16,0.03529411764705881,1,1,0
1768161586.4220548,0.40173276558837695,0.03179872108176296,0.82720304,0.2,0.03529411764705881,1,1,0
1768161586.9650462,0.3118240491826066,0.02224209303268676,0.87172204,0.12,0.03529411764705881,1,1,0
1768161587.5419664,0.36419339556699515,-0.0006890481600176912,0.95167184,0.16,0.0,1,1,0
