timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767885965.7202811,0.6561526434490863,-0.10257522150804299,0.285,0.09777777777777778,0.0,1,1
1767885965.9857512,0.6561526434490863,-0.10257522150804299,0.285,0.09777777777777778,0.0,1,1
1767885966.241549,0.6508791542699024,-0.10379415319635031,0.284,0.09777777777777778,0.0,1,1
1767885966.495265,0.6533733252077818,-0.1099174962589684,0.286,0.12222222222222223,0.0,1,1
1767885966.7377636,0.645980535728519,-0.11892391616621129,0.285,0.09777777777777778,-0.1428571428571429,1,1
1767885966.975878,0.6316355462819091,-0.11037875271619603,0.287,0.12222222222222223,0.0,1,1
1767885967.2158484,0.6200838878978961,-0.10821695239331412,0.279,0.17111111111111113,-0.1428571428571429,1,1
1767885967.4586685,0.6103878163464154,-0.10848130787893727,0.275,0.17111111111111113,-0.1428571428571429,1,1
1767885967.7168646,0.6062861494770431,-0.08761906052268484,0.267,0.12222222222222223,0.0,1,1
1767885967.9721804,0.5773147362962529,-0.0858561278462514,0.268,0.07333333333333333,0.0,1,1
1767885968.228163,0.5302839080439521,-0.1312347412642362,0.267,0.07333333333333333,-0.1428571428571429,1,1
1767885968.4715984,0.5218044144263617,-0.11343414399465139,0.268,0.04888888888888889,0.0,1,1
1767885968.750468,0.5409558466151254,-0.1496636205613731,0.27,0.09777777777777778,-0.2857142857142858,1,1
1767885969.0430932,0.5465048763582041,-0.1947847609952989,0.277,0.14666666666666667,-0.1428571428571429,1,1
1767885969.3204129,0.5502870816001761,-0.16327459785748732,0.288,0.22,-0.1428571428571429,1,1
1767885969.6237245,0.5718242301738333,-0.20328845644702662,0.296,0.14666666666666667,-0.1428571428571429,1,1
1767885969.9144871,0.5668929266101208,-0.17361940303438556,0.304,0.19555555555555557,-0.1428571428571429,1,1
1767885970.199426,0.6124305711148127,-0.29737017860653325,0.311,0.04888888888888889,-0.1428571428571429,1,1
1767885970.485609,0.679174612174362,-0.4059230187421482,0.309,0.07333333333333333,-0.2857142857142858,1,1
1767885970.7667649,0.6846501527965426,-0.3681095551031617,0.323,0.22,-0.2857142857142858,1,1
1767885971.0278363,0.7158194235375059,-0.39792929535725596,0.366,0.19555555555555557,-0.2857142857142858,1,1
1767885971.2946315,0.7587859480168898,-0.3779579933962248,0.399,0.024444444444444446,-0.1428571428571429,1,1
1767885971.5550866,0.7721337632035731,-0.36532993303208383,0.416,0.17111111111111113,-0.2857142857142858,1,1
1767885971.824548,0.7483428167037106,-0.43184968988597705,0.405,0.07333333333333333,-0.2857142857142858,1,1
1767885972.0800085,0.7476185653124364,-0.552977348135937,0.39,0.12222222222222223,-0.2857142857142858,1,1
1767885972.3580189,0.7985943842524423,-0.37158846958869407,0.425,0.17111111111111113,-0.2857142857142858,1,1
1767885972.6407402,0.8116159723833811,-0.2829838878634267,0.421,0.17111111111111113,-0.4285714285714286,1,1
1767885972.9386554,0.7787208448716509,-0.23100511395709244,0.458,0.14666666666666667,-0.1428571428571429,1,1
1767885973.2119002,0.7480664153145792,-0.15978129702137966,0.463,0.12222222222222223,-0.1428571428571429,1,1
1767885973.4628165,0.8148411207504186,-0.4088662312216505,0.476,0.17111111111111113,-0.5714285714285714,1,1
1767885973.699557,0.8147000230434485,-0.34981388640380084,0.566,0.09777777777777778,-0.1428571428571429,1,1
1767885973.9769187,0.7910853809248946,-0.37383761629650747,0.495,0.14666666666666667,-0.2857142857142858,1,1
1767885974.2867312,0.7967441921379338,-0.3536445640757433,0.527,0.07333333333333333,-0.1428571428571429,1,1
1767885974.3008718,0.7431495425885842,-0.2601977679316305,0.186,0.0,0.3,1,1
1767885974.6149433,0.6660249195861645,0.30389809125852346,0.539,0.19555555555555557,0.1428571428571428,1,1
1767885974.9042146,0.6660249195861645,0.30389809125852346,0.539,0.19555555555555557,0.1428571428571428,1,1
1767885975.1846015,0.7021008136114617,0.3552213751380406,0.515,0.14666666666666667,0.1428571428571428,1,1
1767885975.4570117,0.7431872089895967,0.3471683290773734,0.501,0.17111111111111113,0.1428571428571428,1,1
1767885975.7280948,0.7356772714889557,0.4875757015538924,0.491,0.14666666666666667,0.2857142857142856,1,1
1767885976.009203,0.7159706165964804,0.46272288583354404,0.49,0.12222222222222223,0.2857142857142856,1,1
1767885976.2791853,0.8156736857697873,0.5194692827425522,0.528,0.12222222222222223,0.2857142857142856,1,1
1767885976.2916152,0.774420391616109,0.5065735091429758,0.187,0.0,0.3,1,1
