timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767888030.8756928,1.3803287382917417,-0.23419762899380542,0.483,0.22,-0.10344827586206895,1,1
1767888031.8074682,1.3803287382917417,-0.23419762899380542,0.483,0.22,-0.10344827586206895,1,1
1767888032.7202709,1.3540675304102445,-0.60781478572107,0.384,0.0,-0.31034482758620685,1,1
1767888033.570573,0.3601665040579258,-1.280669279213467,0.356,0.0,-0.6551724137931034,1,1
1767888034.4824295,0.37255232380555353,-2.154243109353378,0.434,0.0,-1.0,1,1
1767888035.4082313,0.37268860979822055,-1.7720964250896183,0.622,0.015714285714285715,-0.9310344827586207,0,0
1767888036.3151097,0.37261767801251255,-1.0811224262671582,0.64,0.0,-0.5172413793103449,0,0
1767888037.2363043,0.3705870145945022,-0.23614812714795874,0.663,0.0,-0.10344827586206895,0,0
1767888038.115041,0.3640552549103172,0.4782342883722165,0.661,0.0,0.24137931034482762,0,0
1767888039.0250885,0.3640776705008152,0.7776672239413456,0.642,0.0,0.3793103448275863,0,0
1767888039.9144404,0.3644797032506335,0.7882959252517052,0.629,0.0,0.3793103448275863,0,0
1767888040.8357491,0.36444007104975756,0.5577895080083245,0.633,0.03142857142857143,0.31034482758620685,0,0
1767888041.712604,0.3638700773412132,0.2253273116737574,0.608,0.0,0.10344827586206895,0,0
1767888042.613557,0.3579526692359889,-0.07754443961537558,0.649,0.0,-0.034482758620689724,0,0
1767888043.456487,0.40033680723022763,-0.2773894092408079,0.661,0.0,-0.1724137931034483,1,1
1767888044.345432,0.6695628210747494,0.1752166139285728,0.692,0.0,0.10344827586206895,1,1
1767888045.2581923,0.7073340794351713,0.2083948479658873,0.734,0.0,0.10344827586206895,1,1
1767888046.19612,0.7454332016393657,0.2317908352903542,0.588,0.07857142857142857,0.10344827586206895,1,1
1767888047.2866504,0.7349383032023269,0.20821418013701942,0.743,0.0,0.10344827586206895,1,1
1767888048.3488393,0.7420639519985065,0.15352275292398654,0.78,0.015714285714285715,0.10344827586206895,1,1
1767888049.428917,0.7878472416810347,0.16975587749800491,0.743,0.0,0.10344827586206895,1,1
1767888050.5348694,0.768666351817639,-0.012728488129462145,0.838,0.0,-0.034482758620689724,1,1
1767888051.593334,0.8789383839901358,-0.0826079870526818,0.734,0.07857142857142857,-0.034482758620689724,1,1
1767888052.6513348,0.944478017924148,-0.15252875437144398,0.799,0.09428571428571429,-0.10344827586206895,1,1
1767888053.7634056,0.9428668548655151,-0.15727031264759805,0.796,0.18857142857142858,-0.10344827586206895,1,1
1767888054.8145714,0.9123661299499327,-0.17033097986047008,0.783,0.06285714285714286,-0.10344827586206895,1,1
1767888055.8559344,0.7577114785831971,-0.028289567033637608,0.805,0.0,-0.034482758620689724,1,1
1767888056.9114873,0.691190475069531,0.036026969291052424,0.631,0.047142857142857146,0.034482758620689724,1,1
1767888058.0364974,0.6528859595619686,0.1063143057866553,0.623,0.07857142857142857,0.034482758620689724,0,0
1767888059.1580849,0.8413979285664378,-0.024673156854775058,0.614,0.07857142857142857,-0.034482758620689724,1,1
1767888060.2476194,0.8779555992176593,-0.00928143666830239,0.612,0.047142857142857146,-0.034482758620689724,1,1
1767888061.3497682,0.7537608911148933,0.006137525672371691,0.646,0.0,0.034482758620689724,1,1
1767888062.4896138,0.7051337076713343,0.0019080949664023739,0.58,0.0,0.034482758620689724,1,1
1767888063.58262,0.7954689300186919,0.002035444988234991,0.544,0.0,0.034482758620689724,1,1
1767888064.6483111,0.7947855617860422,-0.02628995377950577,0.542,0.0,-0.034482758620689724,0,0
1767888065.7185137,0.8532481728932412,-0.11663801530131646,0.542,0.0,-0.034482758620689724,1,1
1767888066.7964106,0.9098009402977733,-0.13610328819352435,0.542,0.0,-0.034482758620689724,1,1
1767888067.8812056,0.9658744643697357,-0.11219822718038303,0.542,0.0,-0.034482758620689724,1,1
1767888068.9370892,0.9511073655675432,-0.20283779010573422,0.542,0.0,-0.10344827586206895,1,1
1767888069.9505577,0.9510078243930521,-0.1740450109362015,0.542,0.0,-0.10344827586206895,0,0
1767888071.0418458,1.2340843746314198,-0.1271254399956333,0.543,0.0,-0.034482758620689724,1,1
1767888072.1277835,1.2739688702368337,-0.060165901274219113,0.544,0.0,-0.034482758620689724,1,1
1767888073.256342,1.2835604727779122,-0.012304572853044704,0.546,0.0,-0.034482758620689724,1,1
1767888074.3600805,0.8818182441152855,0.10087220936538158,0.532,0.0,0.034482758620689724,1,1
1767888075.3943493,0.5478387101650238,0.08285238911241266,0.52,0.0,0.034482758620689724,1,1
1767888076.4700267,0.5348824837004537,-0.03373961253974897,0.537,0.0,-0.034482758620689724,1,1
1767888077.5823605,0.5511362827712636,-0.051958474643177294,0.53,0.0,-0.034482758620689724,1,1
1767888078.608246,0.5508837088287359,-0.06946787409538016,0.354,0.0,-0.034482758620689724,0,0
1767888079.641136,0.5508079140276925,-0.05548953640305773,0.387,0.0,-0.034482758620689724,0,0
1767888080.7151403,0.4507046951052516,0.060691813727731636,0.514,0.0,0.034482758620689724,1,1
1767888081.7782462,0.49897987903271424,0.18329318116085996,0.441,0.0,0.10344827586206895,1,1
1767888082.845376,0.47757288214749927,0.02427290752789285,0.455,0.0,0.034482758620689724,1,1
1767888083.958065,0.4839256786411779,-0.07214062864531534,0.475,0.0,-0.034482758620689724,1,1
