timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767887562.2045062,0.8261598296161818,-0.14339397020847716,0.793,0.0,-0.10344827586206895,1,1
1767887563.0987053,0.8261598296161818,-0.14339397020847716,0.793,0.0,-0.10344827586206895,1,1
1767887563.997833,0.8177567693269562,-0.10827447904834897,0.759,0.0,-0.034482758620689724,1,1
1767887564.8640769,0.7815050776527079,0.007418579292156072,0.713,0.0,0.034482758620689724,1,1
1767887565.7554042,0.7339033144904585,-0.029681007073059734,0.786,0.0,-0.034482758620689724,1,1
1767887566.6278682,0.8163429373274326,-0.1007994326609159,0.721,0.047142857142857146,-0.034482758620689724,1,1
1767887567.4852793,0.8397364376334184,-0.1376476280816088,0.823,0.0,-0.034482758620689724,1,1
1767887568.363474,0.843648434886353,-0.08482414677393793,0.838,0.0,-0.034482758620689724,1,1
1767887569.195628,0.8691761340438716,-0.08464436867996827,0.847,0.06285714285714286,-0.034482758620689724,1,1
1767887570.0855236,1.0052579424436439,-0.11435945786172741,0.935,0.06285714285714286,-0.034482758620689724,1,1
1767887570.9945092,1.087282127046106,-0.05999375083790212,0.852,0.11000000000000001,-0.034482758620689724,1,1
1767887571.8692734,1.0362044740302296,-0.06722518103073555,0.875,0.09428571428571429,-0.034482758620689724,1,1
1767887572.7765484,1.071592258100569,-0.014021054315277393,0.877,0.11000000000000001,-0.034482758620689724,1,1
1767887573.6436605,1.0183920946093175,-0.022909444041629035,0.894,0.07857142857142857,-0.034482758620689724,1,1
1767887574.5618448,1.0182546935305785,-0.018617813761862556,0.917,0.06285714285714286,-0.034482758620689724,1,1
1767887575.5733848,0.9822719854939784,0.013426409454548816,0.952,0.14142857142857143,-0.10344827586206895,1,1
1767887576.6247137,0.9544467074724597,0.06967074858461514,0.836,0.14142857142857143,0.034482758620689724,1,1
1767887577.7051759,0.9600483430273514,0.10997042506802007,0.854,0.12571428571428572,0.034482758620689724,1,1
