timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible,goal_reached
1768074641.3957546,0.33297442948575257,0.02454007552899995,0.7704775,0.14285714285714285,0.03529411764705881,1,1,0
1768074641.8846002,0.4063811865672027,0.01968503729789184,0.8215183,0.17857142857142855,0.03529411764705881,1,1,0
1768074642.3975637,0.3262092502797982,0.006198869444562494,0.87724143,0.14285714285714285,0.0,1,1,0
1768074642.9360566,0.39181857157334815,-0.01761502265828785,0.9217103,0.1607142857142857,0.0,1,1,0
1768074643.4592116,0.3019388213712492,-0.037889268131743314,0.9914516,0.125,-0.03529411764705881,1,1,0
1768074644.0013528,0.36185414263019067,-0.04965116232319566,1.0455025,0.14285714285714285,-0.03529411764705881,1,1,0
1768074644.5948038,0.2816652359947218,-0.05738174028348908,1.0983313,0.125,-0.07058823529411762,1,1,0
1768074645.11317,0.3355740443088501,-0.04554963024482639,1.1923525,0.14285714285714285,-0.03529411764705881,1,1,0
1768074645.582477,0.265621069050896,-0.03382030889180099,1.2577865,0.125,-0.03529411764705881,1,1,0
1768074646.121296,0.319200421350001,-0.005430758777094091,1.3191415,0.14285714285714285,0.0,1,1,0
1768074646.5865037,0.2449417244155858,0.015251134051252002,1.385514,0.10714285714285714,0.0,1,1,0
