timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767894463.4319851,1.5311095068784968,-0.03781408549876079,0.638,0.08,-0.02352941176470591,1,1
1767894464.5063121,1.5311095068784968,-0.03781408549876079,0.638,0.08,-0.02352941176470591,0,0
1767894465.5960124,1.503957307625699,-0.034805933884239186,0.641,0.08,-0.02352941176470591,1,1
1767894466.655793,1.4356118262591557,-0.006639111302663304,0.736,0.08,0.0,1,1
1767894467.7488556,1.3914727506755113,0.00522137030656146,0.733,0.08,0.0,1,1
1767894468.8658686,1.4048644398327705,-0.02139638834495619,0.544,0.08,0.0,1,1
1767894469.9733095,1.3942877649897687,-0.05068737987713769,0.635,0.08,-0.02352941176470591,1,1
1767894471.072216,1.36812128228304,-0.03367349230105994,0.731,0.08,-0.02352941176470591,1,1
1767894472.1383212,1.3282785832811894,-0.03137884638878993,0.672,0.08,-0.02352941176470591,1,1
1767894473.1915104,1.2441100801414409,-0.01000857407535237,0.618,0.08,0.0,0,0
1767894474.2037334,1.338290548827412,-0.17572093476141312,0.562,0.08,-0.09411764705882353,1,1
1767894475.2266114,1.44934881611199,-0.21872141620433228,0.512,0.08,-0.11764705882352944,1,1
1767894476.2718112,1.4421180879366733,-0.2846688403961809,0.461,0.08,-0.14117647058823535,1,1
1767894477.46789,1.4614454366920064,-0.29332073904024836,0.412,0.08,-0.14117647058823535,1,1
1767894478.706992,1.3722889947800272,-0.15149928813815788,0.363,0.08,-0.07058823529411767,1,1
1767894479.8744042,1.3308361082337454,-0.020274636495773768,0.307,0.08,0.0,1,1
1767894481.0434253,1.3077927587944973,0.05529147357225617,0.258,0.08,0.04705882352941171,1,1
1767894482.2918124,1.4551030243197662,0.09816787717003239,0.209,0.08,0.07058823529411762,1,1
1767894483.5775883,1.4327906943649198,0.08302406794405304,0.175,0.08,0.04705882352941171,1,1
1767894484.863818,1.3587269903609438,0.03514465295187452,0.167,0.08,0.023529411764705854,1,1
1767894486.074045,1.319665286953085,-0.04895423220541628,0.195,0.08,-0.02352941176470591,1,1
1767894487.284236,1.323886059687768,-0.04085515986961752,0.249,0.08,-0.02352941176470591,1,1
1767894488.4986284,1.4053356340119205,0.052388219010916615,0.318,0.08,0.023529411764705854,1,1
1767894489.8262768,1.3495949106361356,0.15467531446161836,0.39,0.08,0.09411764705882353,1,1
1767894491.101369,1.2725240325891263,0.1613769112125098,0.483,0.08,-0.2823529411764706,1,1
1767894492.377609,1.2063871704670475,0.13318341742764012,0.482,0.08,0.07058823529411762,1,1
1767894493.6149428,1.2461971024482164,0.4308238235834546,0.436,0.08,0.23529411764705876,1,1
1767894494.8431726,1.1661274874665373,0.5856491361729402,0.429,0.08,0.21176470588235297,0,0
