timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767893122.2999015,0.9096538325949061,-0.08536059055070434,0.606,0.08,-0.04705882352941182,1,1
1767893123.4043863,0.9096538325949061,-0.08536059055070434,0.606,0.08,-0.04705882352941182,0,0
1767893124.4956374,0.8794938799336431,-0.05232925283994948,0.463,0.08,-0.02352941176470591,1,1
1767893125.5964565,0.9454738481274849,-0.04250377479638905,0.474,0.08,-0.02352941176470591,1,1
1767893126.7128832,0.9959781985166998,-0.023206120808983544,0.501,0.08,-0.02352941176470591,1,1
1767893127.7421005,1.0554886797312104,0.0017332200973385614,0.538,0.08,0.0,1,1
1767893128.820983,1.1015867825826389,0.034997052349627356,0.555,0.08,0.023529411764705854,1,1
1767893129.9208477,1.101969398762467,0.054332647283329,0.567,0.08,0.023529411764705854,1,1
1767893131.0134835,1.1014803623665839,0.15019843182343362,0.589,0.08,0.07058823529411762,1,1
1767893132.109855,1.0974197395500591,0.1825875628856774,0.606,0.08,0.09411764705882353,1,1
1767893133.2157493,0.9779346806373433,0.1357427034299542,0.556,0.08,0.07058823529411762,1,1
1767893134.3265803,0.8772798254017298,0.13746669669177874,0.509,0.08,0.07058823529411762,1,1
1767893135.4047866,0.8385467116766815,0.10288789307178994,0.463,0.08,0.04705882352941171,1,1
1767893136.627177,0.8389347967015742,0.16837534016034367,0.417,0.08,0.09411764705882353,1,1
1767893137.8026686,0.7875860302631529,0.1970291882152274,0.376,0.08,0.11764705882352933,1,1
1767893139.059964,0.7697116048310534,0.2357579456806586,0.345,0.08,0.14117647058823524,1,1
1767893140.241628,0.699168292197491,0.19408026654950933,0.321,0.08,0.09411764705882353,1,1
1767893141.5528708,0.674764751776415,0.16817475059938602,0.305,0.08,0.09411764705882353,1,1
1767893142.826481,0.6609418520360062,0.21047220582866943,0.294,0.08,0.11764705882352933,1,1
1767893144.1073823,0.6085949219865533,0.1948347749303878,0.29,0.08,0.11764705882352933,1,1
1767893145.3727627,0.597416353741419,0.11297069155996786,0.299,0.08,0.07058823529411762,1,1
1767893146.6475692,0.6178163494993594,-0.029902838327048098,0.314,0.08,-0.02352941176470591,1,1
1767893147.9309566,0.6708887335796073,-0.224052738200042,0.338,0.08,-0.11764705882352944,1,1
1767893149.1786883,0.6363934474027623,-0.33662911944544005,0.37,0.08,-0.18823529411764708,1,1
1767893150.4165008,0.6177439495441122,-0.30456192187529985,0.407,0.08,-0.1647058823529412,1,1
1767893151.6665218,0.5973055624396506,-0.2529361459451843,0.411,0.08,-0.14117647058823535,1,1
1767893152.9294987,0.5628659038121514,-0.2575113617357876,0.381,0.08,-0.14117647058823535,1,1
1767893154.1332228,0.5630188681517438,-0.23173512663870888,0.361,0.08,-0.14117647058823535,1,1
1767893155.3727777,0.5408500024228837,-0.22651786099996746,0.35,0.08,-0.11764705882352944,1,1
1767893156.57984,0.5416699320954769,-0.17948145799586823,0.346,0.08,-0.09411764705882353,1,1
1767893157.8354974,0.5593781447565812,-0.19621501337052805,0.327,0.08,-0.11764705882352944,1,1
1767893159.0335274,0.5924520935459693,-0.14920415104586043,0.311,0.08,-0.07058823529411767,1,1
1767893160.2703671,0.5775153123011197,-0.25721999265566453,0.305,0.08,-0.14117647058823535,1,1
1767893161.5095882,0.5751079371067199,-0.32458597464771505,0.317,0.08,-0.18823529411764708,1,1
1767893162.7594106,0.6123425699495437,-0.43972389820786906,0.34,0.08,-0.25882352941176473,1,1
1767893164.0430565,0.6249778727827487,-0.3580782224804726,0.374,0.08,-0.21176470588235297,1,1
1767893165.2956657,0.5991138402029677,-0.206602216575813,0.406,0.08,-0.11764705882352944,1,1
1767893166.5613961,0.5985328823110143,-0.1144931285941736,0.425,0.08,-0.07058823529411767,1,1
1767893167.8331273,0.5783293987829864,-0.15757522231359888,0.433,0.08,-0.09411764705882353,1,1
1767893169.1184654,0.5588576737245947,-0.255250122916721,0.445,0.08,-0.14117647058823535,1,1
1767893170.3289144,0.5252493413986774,-0.38625863859648635,0.451,0.08,-0.23529411764705885,1,1
1767893171.5325637,0.565448633995251,-0.2975545263831245,0.456,0.08,-0.1647058823529412,1,1
1767893172.7347476,0.6002718697833662,-0.24830026575324715,0.46,0.08,-0.14117647058823535,1,1
1767893173.9736717,0.582640864323584,-0.260253724525046,0.465,0.08,-0.14117647058823535,1,1
1767893175.2000282,0.4846914917682416,-0.1206688122718238,0.466,0.08,-0.07058823529411767,0,0
1767893176.4213657,0.38817321795435566,0.029607648171709577,0.468,0.08,0.023529411764705854,0,0
1767893177.5251148,0.2910769637690194,0.18716848383113538,0.456,0.08,0.14117647058823524,0,0
1767893178.7350945,0.6268672530004586,-0.5206311800688783,0.478,0.08,-0.3058823529411765,1,1
1767893179.9012585,0.5923841352692614,-0.5817692753469492,0.451,0.08,-0.3294117647058824,1,1
1767893181.111582,0.5190521141195914,-0.60550157198006,0.471,0.08,-0.35294117647058826,0,0
1767893182.3258138,0.6149404657085918,-0.05054012581046052,0.518,0.08,-0.02352941176470591,1,1
1767893183.522377,0.6364636254422797,0.09146975846356664,0.546,0.08,0.04705882352941171,1,1
1767893184.7054086,0.6487367624025454,-0.013285336966298189,0.553,0.08,0.0,1,1
1767893185.9567084,0.6565077710250203,-0.22127116534327884,0.555,0.08,-0.11764705882352944,1,1
1767893187.1913152,0.6656762733114117,-0.4433589333277408,0.544,0.08,-0.25882352941176473,1,1
1767893188.4480093,0.5863398519026388,-0.25272521080808774,0.537,0.08,-0.14117647058823535,1,1
1767893189.677047,0.5567105602990903,-0.30763328519287736,0.54,0.08,-0.18823529411764708,1,1
1767893190.8972263,0.45931842208679063,-0.13065980065221394,0.546,0.08,-0.07058823529411767,0,0
1767893192.1019232,0.5974518097931489,-0.3649999680532612,0.54,0.08,-0.21176470588235297,1,1
1767893193.4037774,0.5070414644243681,-0.2792505684555202,0.53,0.08,-0.1647058823529412,0,0
1767893194.6271768,0.40567226058212497,-0.17147013281399692,0.527,0.08,-0.11764705882352944,0,0
1767893195.8817937,0.5757612289552398,-0.28733459258343985,0.479,0.07428571428571429,-0.1647058823529412,1,1
1767893197.0814385,0.5730033998694644,-0.18700520830630007,0.395,0.08,-0.11764705882352944,1,1
1767893198.2791286,0.4852644723403658,-0.05855384221435522,0.334,0.08,-0.04705882352941182,0,0
1767893199.5324793,0.39518723134849965,0.1005789886844608,0.301,0.08,0.07058823529411762,0,0
1767893200.7531254,0.5173359358610489,0.45402497172694534,0.294,0.08,0.2588235294117647,1,1
1767893201.9819794,0.434437096231427,0.5372223097047724,0.314,0.08,0.3294117647058823,0,0
1767893203.2415729,0.5040954570575326,0.3923713496366146,0.352,0.08,0.23529411764705876,1,1
1767893204.4716554,0.40917453316628616,0.1449434738287172,0.392,0.08,0.09411764705882353,0,0
1767893205.6625044,0.3106132109067022,-0.19008284774199247,0.421,0.08,-0.14117647058823535,0,0
1767893206.9509106,0.5136692168905406,0.39657579846371993,0.433,0.08,0.14117647058823524,1,1
1767893208.2425137,0.4738181442088353,0.6401912042434272,0.44,0.06857142857142857,0.3764705882352941,1,1
1767893209.4220169,0.39975820251802396,0.7936636737662743,0.401,0.005714285714285714,0.4,0,0
1767893210.6409225,0.34169070263859974,0.6864361669422134,0.312,0.02857142857142857,0.3764705882352941,0,0
1767893211.833797,0.5257665804637681,0.07998362191529651,0.243,0.08,0.04705882352941171,1,1
1767893213.1281452,0.5693307776071314,-0.1337067581825666,0.255,0.08,-0.07058823529411767,1,1
1767893214.4180317,0.5095149984528453,-0.4351601571173749,0.283,0.08,-0.25882352941176473,0,0
1767893215.5952985,0.732864271386409,-0.15425275341019784,0.451,0.08,-0.09411764705882353,1,1
1767893216.8204532,0.741911988817616,0.05761725429639286,0.401,0.08,0.023529411764705854,1,1
1767893218.0183687,0.8066001978330147,0.22187896000422302,0.371,0.08,0.11764705882352933,1,1
1767893219.2154021,0.9471550073049784,0.12312458389975989,0.375,0.08,0.07058823529411762,1,1
1767893220.3813996,0.8562521515095505,0.07190884852143231,0.401,0.08,0.04705882352941171,0,0
1767893221.5723813,0.931890887659973,-0.12678910677056798,0.434,0.08,-0.07058823529411767,1,1
1767893222.8350737,0.7855563137025033,-0.16008234287979883,0.474,0.08,-0.09411764705882353,1,1
1767893224.0717201,0.6406852894973025,-0.18608380892997278,0.518,0.08,-0.4,1,1
1767893225.304273,0.5251289302505306,-0.07780771271295173,0.544,0.08,-0.04705882352941182,1,1
1767893226.5700948,0.44160765062149426,0.1911455861708542,0.44,0.08,0.11764705882352933,1,1
1767893227.7858045,0.348318611083242,0.5423767349231499,0.352,0.08,0.3529411764705882,0,0
1767893228.9737563,0.27063765727810407,0.6831453856936385,0.277,0.04,0.4,0,0
1767893230.144917,0.20118289875170298,0.7007258739929596,0.228,0.022857142857142857,0.4,0,0
1767893231.1980217,0.14324567312621836,0.5613688964756895,0.186,0.02857142857142857,0.3529411764705882,0,0
