timestamp,dist_to_goal,bearing_error,min_obstacle_dist,v_cmd,w_cmd,is_tracking,is_visible
1767894721.9416056,1.0031856507084138,0.20657194983978763,0.785,0.08,0.11764705882352933,1,1
1767894722.9436238,1.0031856507084138,0.20657194983978763,0.785,0.08,0.11764705882352933,0,0
1767894723.9375741,0.9787193757969712,0.16940927606648074,0.78,0.08,0.09411764705882353,1,1
1767894725.029668,0.9215043969310808,0.12438072418956825,0.713,0.08,0.07058823529411762,1,1
1767894726.0952404,0.8289415647716016,0.01105671805380426,0.633,0.08,0.0,1,1
1767894727.1194992,0.7446616467110876,-0.0863704601535108,0.547,0.08,-0.04705882352941182,1,1
1767894728.170536,0.676113183250437,-0.12800239339123332,0.473,0.08,-0.07058823529411767,1,1
1767894729.2687204,0.594573021848189,-0.13184947699284344,0.402,0.045714285714285714,-0.07058823529411767,1,1
1767894730.342951,0.556054808355772,-0.11146733942332193,0.329,0.08,-0.07058823529411767,1,1
1767894731.426383,0.5504110282746919,-0.10402349270333355,0.267,0.08,-0.04705882352941182,1,1
1767894732.4387846,0.6073560037103748,-0.13651094017188464,0.231,0.022857142857142857,-0.07058823529411767,1,1
1767894733.2527122,0.5684260539983467,-0.07180307180829892,0.171,0.02857142857142857,-0.04705882352941182,1,1
1767894733.812279,0.5390292799357493,-0.040061474626826465,0.153,0.017142857142857144,-0.02352941176470591,1,1
1767894734.7939754,0.5353937101145524,-0.011947107130994505,0.153,0.08,0.0,1,1
1767894735.797358,0.4678885713287506,0.04625816687052872,0.415,0.011428571428571429,0.023529411764705854,1,1
1767894736.790812,0.4157674798119147,0.28330083602494965,0.409,0.0,0.14117647058823524,1,1
1767894737.9810755,0.36366018514206344,0.4361056311455168,0.361,0.08,0.2823529411764706,1,1
1767894739.130589,0.3569536929203074,0.42855861190776323,0.676,0.02857142857142857,0.23529411764705876,0,0
1767894740.2044852,0.32160929471298333,0.5292363342726331,0.681,0.08,0.3529411764705882,0,0
1767894741.269938,0.2723423702561539,0.5763014014106266,0.296,0.03428571428571429,0.3294117647058823,0,0
