time,x,y,yaw,source
1.8689999999999998,4.036641389258775e-21,-6.167790646900123e-32,-1.4227506535912076e-20,odom
1.8900000000000006,4.1425205076655626e-21,-6.321865042451102e-32,-1.468245587281624e-20,odom
1.9110000000000014,4.24839962607235e-21,-6.475939438002081e-32,-1.6088662914156388e-20,odom
1.9320000000000022,4.4072183036825315e-21,-6.726310330772421e-32,-1.6626330312315856e-20,odom
1.953000000000003,4.473392752686774e-21,-6.827421652852751e-32,-1.7453510924868884e-20,odom
1.9740000000000038,4.360896189379562e-21,-6.6540879578579e-32,-1.34416849539867e-20,odom
1.9950000000000045,3.99693671985623e-21,-6.095568273985601e-32,-1.0215680565029892e-20,odom
2.015999999999991,4.0498762790596235e-21,-6.177420296622059e-32,-9.140345768710956e-21,odom
2.036999999999992,4.1094332831634415e-21,-6.278531618702389e-32,-7.113753267956038e-21,odom
2.0579999999999927,4.208694956669805e-21,-6.442235663975304e-32,-6.906958114817781e-21,odom
2.0789999999999935,4.129285617864714e-21,-6.317050217590134e-32,-6.700162961679524e-21,odom
2.0999999999999943,4.0763460586613204e-21,-6.244827844675612e-32,-5.045801736573469e-21,odom
2.120999999999995,4.089580948462169e-21,-6.264087144119485e-32,-5.5421101041052854e-21,odom
2.141999999999996,4.069728613760896e-21,-6.244827844675612e-32,-5.293955920339377e-21,odom
2.1629999999999967,3.904292491250291e-21,-6.004086601627208e-32,-2.2333876538931747e-21,odom
2.1839999999999975,3.798413372843503e-21,-5.845197381215261e-32,-1.819797347616661e-21,odom
2.2049999999999983,3.884440156549018e-21,-5.980012477322367e-32,-2.7710550520526427e-21,odom
2.225999999999999,3.99693671985623e-21,-6.153346172317219e-32,-3.0605682664462024e-21,odom
2.247,4.010171609657078e-21,-6.153346172317219e-32,-2.5229008682867344e-21,odom
2.2680000000000007,3.857970376947321e-21,-5.941493878434623e-32,-2.9364911745632482e-21,odom
2.2890000000000015,3.7190040340384124e-21,-5.739271234273963e-32,-1.943874439499615e-21,odom
2.3100000000000023,3.560185356428231e-21,-5.484085516642654e-32,-1.8611563782443123e-21,odom
2.331000000000003,3.586655136029928e-21,-5.517789290669431e-32,-6.203854594147708e-22,odom
2.352000000000004,3.639594695233322e-21,-5.590011663583952e-32,-7.444625512977249e-22,odom
2.3730000000000047,3.6925342544367155e-21,-5.691122985664282e-32,-1.6957202557337067e-21,odom
2.3939999999999912,3.891057601449442e-21,-5.980012477322367e-32,-3.1846453583291565e-21,odom
2.414999999999992,3.818265707544776e-21,-5.869271505520101e-32,-2.8537731133079455e-21,odom
2.435999999999993,4.010171609657078e-21,-6.172605471761091e-32,-3.680953725860973e-21,odom
2.4569999999999936,3.8976750463498664e-21,-5.99927177676624e-32,-6.86559908419013e-21,odom
2.4779999999999944,3.6925342544367155e-21,-5.686308160803314e-32,-6.0797775022647534e-21,odom
2.4989999999999952,3.758708703440958e-21,-5.806678782327516e-32,-7.734138727370809e-21,odom
2.519999999999996,3.646212140133746e-21,-5.638159912193633e-32,-5.500751073477634e-21,odom
2.540999999999997,3.738856368739685e-21,-5.768160183439771e-32,-8.892191584945048e-21,odom
2.5619999999999976,3.7190040340384124e-21,-5.729641584552027e-32,-9.016268676828002e-21,odom
2.5829999999999984,4.010171609657078e-21,-6.187049946343995e-32,-6.327931686030662e-21,odom
2.603999999999999,4.116050728063866e-21,-6.336309517034006e-32,-4.342698215903395e-21,odom
2.625,3.9572320504536844e-21,-6.081123799402697e-32,-5.914341379754148e-21,odom
2.646000000000001,3.99693671985623e-21,-6.158160997178187e-32,-7.858215819253763e-21,odom
2.6670000000000016,4.182225177068108e-21,-6.456680138558208e-32,-1.2407709188295415e-20,odom
2.6880000000000024,4.129285617864714e-21,-6.398902240226591e-32,-1.1497810514487085e-20,odom
2.709000000000003,4.2285472913710775e-21,-6.543346986055634e-32,-1.0670629901934057e-20,odom
2.730000000000004,4.182225177068108e-21,-6.471124613141112e-32,-8.97490964620035e-21,odom
2.7510000000000048,4.579271871093561e-21,-7.077792545623092e-32,-9.347140921849213e-21,odom
2.7719999999999914,4.711620769102046e-21,-7.289644839505688e-32,-9.926167350636332e-21,odom
2.792999999999992,4.539567201691016e-21,-7.024829472152443e-32,-8.395883217413231e-21,odom
2.813999999999993,4.665298654799076e-21,-7.202977992008262e-32,-5.418033012222331e-21,odom
2.8349999999999937,4.519714866989743e-21,-6.98149604840373e-32,-6.989676176073084e-21,odom
2.8559999999999945,4.7380905487037425e-21,-7.318533788671496e-32,-9.512577044359818e-21,odom
2.8769999999999953,4.804264997707985e-21,-7.41001546102989e-32,-7.072394237328387e-21,odom
2.897999999999996,4.96970112021859e-21,-7.650756704078294e-32,-8.023651941764368e-21,odom
2.918999999999997,5.055727903924105e-21,-7.775942150463465e-32,-7.527343574232552e-21,odom
2.9399999999999977,5.102050018227075e-21,-7.852979348238954e-32,-1.0132962503774589e-20,odom
2.9609999999999985,5.201311691733438e-21,-7.987794444346061e-32,-1.2407709188295415e-20,odom
2.9819999999999993,5.082197683525802e-21,-7.804831099629273e-32,-1.1745964698252993e-20,odom
3.003,5.01602323452156e-21,-7.708534602409912e-32,-1.2904017555827232e-20,odom
3.024000000000001,5.320425699941074e-21,-8.19001708850672e-32,-1.5096046179092755e-20,odom
3.0450000000000017,5.241016361135983e-21,-8.060016817260582e-32,-1.7412151894241233e-20,odom
3.0660000000000025,5.280721030538529e-21,-8.127424365314135e-32,-1.8942436027464334e-20,odom
3.0870000000000033,5.042493014123257e-21,-7.766312500741529e-32,-1.555099551599692e-20,odom
3.108000000000004,5.0358755692228325e-21,-7.766312500741529e-32,-1.3813916229635562e-20,odom
3.129000000000005,5.293955920339377e-21,-8.161128139340912e-32,-1.3110812708965489e-20,odom
3.1499999999999915,5.0094057896211356e-21,-7.727793901853784e-32,-1.3276248831476094e-20,odom
3.1709999999999923,5.194694246833014e-21,-8.011868568650901e-32,-1.2614504341433672e-20,odom
3.191999999999993,5.181459357032165e-21,-7.992609269207029e-32,-1.2697222402688975e-20,odom
3.212999999999994,5.5718886061571944e-21,-8.584832727106104e-32,-1.526148230160336e-20,odom
3.2339999999999947,5.31380825504065e-21,-8.180387438784784e-32,-1.402071138277382e-20,odom
3.2549999999999955,5.1880768019325896e-21,-7.997424094067997e-32,-1.493061005658215e-20,odom
3.2759999999999962,4.956466230417742e-21,-7.641127054356358e-32,-1.3110812708965489e-20,odom
3.296999999999997,4.71823821400247e-21,-7.270385540061815e-32,-1.2490427249550718e-20,odom
3.317999999999998,4.698385879301197e-21,-7.246311415756975e-32,-1.1001502146955268e-20,odom
3.3389999999999986,5.0027883447207114e-21,-7.71334942727088e-32,-1.3234889800848443e-20,odom
3.3599999999999994,5.194694246833014e-21,-8.021498218372837e-32,-1.0546552810051103e-20,odom
3.3810000000000002,5.346895479542771e-21,-8.242980161977369e-32,-9.181704799338607e-21,odom
3.402000000000001,5.135137242729196e-21,-7.930016546014444e-32,-8.892191584945048e-21,odom
3.423000000000002,4.877056891612651e-21,-7.53520090741506e-32,-9.84344928938103e-21,odom
3.4440000000000026,5.0027883447207114e-21,-7.708534602409912e-32,-1.0215680565029892e-20,odom
3.464999999999989,4.791030107907136e-21,-7.390756161586018e-32,-9.016268676828002e-21,odom
3.486000000000004,4.84396966711053e-21,-7.458163709639571e-32,-9.26442286059391e-21,odom
3.506999999999991,4.711620769102046e-21,-7.270385540061815e-32,-1.0629270871306406e-20,odom
3.528000000000006,4.8836743365130754e-21,-7.544830557136996e-32,-1.3483043984614351e-20,odom
3.5489999999999924,4.936613895716469e-21,-7.626682579773454e-32,-1.4392942658422682e-20,odom
3.5700000000000074,4.989553454919863e-21,-7.703719777548943e-32,-1.7577588016751838e-20,odom
3.590999999999994,4.817499887508833e-21,-7.453348884778603e-32,-1.5675072607879874e-20,odom
3.612000000000009,4.9498487855173176e-21,-7.641127054356358e-32,-1.1208297300093525e-20,odom
3.6329999999999956,4.9167615610151965e-21,-7.597793630607645e-32,-1.2118195973901855e-20,odom
3.6540000000000106,4.9498487855173176e-21,-7.631497404634422e-32,-1.2076836943274204e-20,odom
3.674999999999997,5.055727903924105e-21,-7.780756975324433e-32,-1.1415092453231782e-20,odom
3.696000000000012,4.989553454919863e-21,-7.684460478105071e-32,-1.3028094647710186e-20,odom
3.7169999999999987,5.135137242729196e-21,-7.901127596848635e-32,-1.1497810514487085e-20,odom
3.7379999999999853,5.254251250936832e-21,-8.088905766426391e-32,-1.3358966892731397e-20,odom
3.7590000000000003,5.201311691733438e-21,-8.011868568650901e-32,-1.1870041790135947e-20,odom
3.779999999999987,5.373365259144468e-21,-8.271869111143178e-32,-1.2200914035157158e-20,odom
3.801000000000002,5.135137242729196e-21,-7.905942421709603e-32,-9.471218013732167e-21,odom
3.8219999999999885,5.135137242729196e-21,-7.905942421709603e-32,-1.0505193779423451e-20,odom
3.8430000000000035,5.108667463127499e-21,-7.857794173099922e-32,-7.279189390466644e-21,odom
3.86399999999999,5.108667463127499e-21,-7.848164523377986e-32,-6.245213624775359e-21,odom
3.885000000000005,5.1549895774304685e-21,-7.930016546014444e-32,-5.169878828456423e-21,odom
3.9059999999999917,5.254251250936832e-21,-8.098535416148327e-32,-8.147729033647323e-21,odom
3.9270000000000067,5.055727903924105e-21,-7.795201449907337e-32,-4.673570460924606e-21,odom
3.9479999999999933,5.062345348824529e-21,-7.809645924490241e-32,-5.6661871959882396e-21,odom
3.9690000000000083,5.082197683525802e-21,-7.843349698517018e-32,-4.4667753077863494e-21,odom
3.989999999999995,5.108667463127499e-21,-7.872238647682827e-32,-2.7296960214249913e-21,odom
4.01100000000001,5.293955920339377e-21,-8.156313314479944e-32,-4.2599801546480925e-21,odom
4.0319999999999965,5.293955920339377e-21,-8.175572613923816e-32,-1.5302841332231012e-21,odom
4.0530000000000115,5.346895479542771e-21,-8.252609811699306e-32,1.075334796318936e-21,odom
4.073999999999998,5.399835038746165e-21,-8.315202534891891e-32,1.8611563782443123e-21,odom
4.094999999999985,5.3336605897419224e-21,-8.204461563089625e-32,4.17726209339279e-21,odom
4.116,5.4527745979495584e-21,-8.397054557528348e-32,2.0265925007549178e-21,odom
4.136999999999986,5.717472393966527e-21,-8.801499845849668e-32,3.805030817743927e-21,odom
4.158000000000001,5.671150279663558e-21,-8.743721947518051e-32,3.226004388956808e-21,odom
4.178999999999988,5.8762910715767086e-21,-9.075944862924849e-32,2.481541837659083e-21,odom
4.200000000000003,5.7836468429707695e-21,-8.931500117095806e-32,-6.617444900424221e-22,odom
4.220999999999989,5.5718886061571944e-21,-8.613721676271912e-32,1.8611563782443123e-21,odom
4.242000000000004,5.7505596184686484e-21,-8.89779634306903e-32,-1.1994118882018901e-21,odom
4.262999999999991,5.6910026143648304e-21,-8.801499845849668e-32,-4.384057246531047e-21,odom
4.284000000000006,5.823351512373315e-21,-8.99890766514936e-32,-6.038418471637102e-21,odom
4.304999999999993,6.134371422693253e-21,-9.470760501524232e-32,-8.06501097239202e-21,odom
4.326000000000008,6.03510974918689e-21,-9.32631575569519e-32,-5.748905257243542e-21,odom
4.346999999999994,5.982170189983496e-21,-9.230019258475828e-32,-6.534726839168919e-21,odom
4.368000000000009,6.008639969585193e-21,-9.278167507085509e-32,-6.86559908419013e-21,odom
4.388999999999996,5.942465520580951e-21,-9.177056185005179e-32,-9.760731228125727e-21,odom
4.410000000000011,5.86305618177586e-21,-9.061500388341945e-32,-9.636654136242772e-21,odom
4.430999999999997,6.088049308390284e-21,-9.398538128609711e-32,-8.519960309296185e-21,odom
4.451999999999984,6.061579528788587e-21,-9.360019529721966e-32,-6.28657265540301e-21,odom
4.472999999999999,6.03510974918689e-21,-9.311871281112285e-32,-7.15511229858369e-21,odom
4.493999999999986,6.008639969585193e-21,-9.278167507085509e-32,-7.403266482349598e-21,odom
4.515000000000001,5.7505596184686484e-21,-8.902611167929998e-32,-7.858215819253763e-21,odom
4.535999999999987,6.015257414485617e-21,-9.297426806529381e-32,-8.519960309296185e-21,odom
4.557000000000002,5.9027608511784055e-21,-9.12409311153453e-32,-9.678013166870424e-21,odom
4.577999999999989,5.9027608511784055e-21,-9.12409311153453e-32,-1.224227306578481e-20,odom
4.599000000000004,5.955700410381799e-21,-9.205945134170987e-32,-1.1166938269465874e-20,odom
4.61999999999999,6.180693536996223e-21,-9.547797699299722e-32,-1.3110812708965489e-20,odom
4.641000000000005,6.359364549307677e-21,-9.812613066652967e-32,-1.6088662914156388e-20,odom
4.661999999999992,6.544653006519555e-21,-1.0087058083728148e-31,-1.8032537353656003e-20,odom
4.683000000000007,6.610827455523797e-21,-1.0192984230669446e-31,-2.001777082378327e-20,odom
4.7039999999999935,6.524800671818282e-21,-1.0077428434006212e-31,-2.2582030722697656e-20,odom
4.7250000000000085,6.8027333576361e-21,-1.051076267149334e-31,-2.5229008682867344e-20,odom
4.745999999999995,6.908612476042887e-21,-1.0679281541627223e-31,-2.357464745776129e-20,odom
4.76700000000001,7.067431153653068e-21,-1.0920022784675627e-31,-2.0431361130059784e-20,odom
4.787999999999997,6.981404369947554e-21,-1.0775578038846585e-31,-1.9356026333740848e-20,odom
4.809000000000012,6.776263578034403e-21,-1.0477058897466563e-31,-1.8363409598677214e-20,odom
4.829999999999998,6.723324018831009e-21,-1.0400021699691074e-31,-1.8156614445538957e-20,odom
4.850999999999985,6.868907806640342e-21,-1.061187399357367e-31,-1.943874439499615e-20,odom
4.872,7.047578818951796e-21,-1.0891133835509819e-31,-2.0390002099432132e-20,odom
4.8929999999999865,7.120370712856462e-21,-1.101631928189499e-31,-2.2292517508304096e-20,odom
4.9140000000000015,7.047578818951796e-21,-1.0905578310092723e-31,-2.1175823681357508e-20,odom
4.934999999999988,7.239484721064098e-21,-1.1204097451472745e-31,-2.5187649652239693e-20,odom
4.956000000000003,6.961552035246281e-21,-1.0775578038846585e-31,-2.6842010877345748e-20,odom
4.97699999999999,7.093900933254765e-21,-1.0997059982451117e-31,-2.8206858888058244e-20,odom
4.998000000000005,7.318894059869189e-21,-1.134372737244082e-31,-3.13087861851321e-20,odom
5.018999999999991,7.47771273747937e-21,-1.1584468615489224e-31,-3.416255929844004e-20,odom
5.040000000000006,7.391685953773855e-21,-1.146891281882599e-31,-3.379032802279118e-20,odom
5.060999999999993,7.39830339867428e-21,-1.149298694313083e-31,-3.345945577776997e-20,odom
5.082000000000008,7.663001194691248e-21,-1.1882987756869245e-31,-3.234276195082338e-20,odom
5.102999999999994,7.749027978396763e-21,-1.2003358378393447e-31,-3.354217383902527e-20,odom
5.124000000000009,7.782115202898884e-21,-1.2061136276725065e-31,-3.072975975634498e-20,odom
5.144999999999996,8.099752558119247e-21,-1.2532989113099937e-31,-3.312858353274876e-20,odom
5.166000000000011,8.07328277851755e-21,-1.2489655689351225e-31,-3.226004388956808e-20,odom
5.186999999999998,8.053430443816277e-21,-1.2455951915324448e-31,-3.1887812613919217e-20,odom
5.207999999999984,8.165927007123489e-21,-1.2610026310875427e-31,-3.2673634195844593e-20,odom
5.228999999999999,8.060047888716702e-21,-1.2441507440741544e-31,-3.085383684822793e-20,odom
5.249999999999986,8.146074672422217e-21,-1.2566692887126714e-31,-2.874452628621771e-20,odom
5.271000000000001,8.152692117322641e-21,-1.2557063237404778e-31,-2.5022213529729087e-20,odom
5.291999999999987,8.172544452023913e-21,-1.257632253684865e-31,-2.4898136437846133e-20,odom
5.313000000000002,8.172544452023913e-21,-1.2571507711987682e-31,-2.6469779601696886e-20,odom
5.333999999999989,8.470329472543003e-21,-1.3009656774335778e-31,-2.7669191489898776e-20,odom
5.355000000000004,8.457094582742155e-21,-1.2985582650030938e-31,-2.812414082680294e-20,odom
5.375999999999991,8.4967992521447e-21,-1.3048175373223523e-31,-2.5932112203537418e-20,odom
5.397000000000006,8.92031572577185e-21,-1.3688547079732279e-31,-2.783462761240938e-20,odom
5.417999999999992,8.847523831867184e-21,-1.3572991283069045e-31,-2.68833699079734e-20,odom
5.439000000000007,8.768114493062093e-21,-1.3452620661544842e-31,-2.5518521897260904e-20,odom
5.459999999999994,8.973255284975244e-21,-1.3770399102368736e-31,-2.866180822496241e-20,odom
5.481000000000009,9.198248411589668e-21,-1.411225166749747e-31,-2.783462761240938e-20,odom
5.501999999999995,9.065899513581183e-21,-1.3929288322780683e-31,-2.924083465374953e-20,odom
5.52300000000001,8.88722850126973e-21,-1.3664472955427438e-31,-2.837229501056885e-20,odom
5.543999999999997,8.893845946170154e-21,-1.3674102605149375e-31,-2.6180266387303326e-20,odom
5.565000000000012,8.695322599157427e-21,-1.3375583463769353e-31,-2.332649327399538e-20,odom
5.5859999999999985,8.735027268559972e-21,-1.3428546537240002e-31,-2.6428420571069234e-20,odom
5.606999999999985,9.01295995437779e-21,-1.3842621475283258e-31,-2.928219368437718e-20,odom
5.628,8.999725064576941e-21,-1.3818547350978417e-31,-3.056432363383437e-20,odom
5.648999999999987,9.072516958481608e-21,-1.3924473497919715e-31,-2.890996240872832e-20,odom
5.670000000000002,9.132073962585426e-21,-1.4025584820000045e-31,-2.5559880927888555e-20,odom
5.690999999999988,9.290892640195607e-21,-1.4256696413326513e-31,-2.903403950061127e-20,odom
5.712000000000003,9.244570525892637e-21,-1.418928886527296e-31,-3.056432363383437e-20,odom
5.73299999999999,9.019577399278214e-21,-1.383780665042229e-31,-3.039888751132377e-20,odom
5.754000000000005,9.158543742187122e-21,-1.4059288594026822e-31,-3.101927297073854e-20,odom
5.7749999999999915,8.907080835971002e-21,-1.3674102605149375e-31,-3.1267427154504446e-20,odom
5.7960000000000065,9.072516958481608e-21,-1.3929288322780683e-31,-2.84136540411965e-20,odom
5.816999999999993,9.085751848282456e-21,-1.3934103147641651e-31,-2.8537731133079455e-20,odom
5.838000000000008,9.271040305494334e-21,-1.42133629895778e-31,-3.023345138881316e-20,odom
5.858999999999995,9.211483301390516e-21,-1.4117066492358439e-31,-2.9695783990653694e-20,odom
5.88000000000001,8.999725064576941e-21,-1.3799288051534545e-31,-3.143286327701505e-20,odom
5.900999999999996,8.986490174776093e-21,-1.3775213927229704e-31,-3.163965843015331e-20,odom
5.922000000000011,8.986490174776093e-21,-1.3770399102368736e-31,-3.3004506440865804e-20,odom
5.942999999999998,9.125456517685001e-21,-1.3982251396251332e-31,-3.263227516521694e-20,odom
5.963999999999984,9.251187970793062e-21,-1.4184474040411992e-31,-3.341809674714232e-20,odom
5.984999999999999,9.26442286059391e-21,-1.4208548164716833e-31,-3.6313228891077915e-20,odom
6.005999999999986,9.449711317805788e-21,-1.4478178356931046e-31,-3.6933614350492686e-20,odom
6.027000000000001,9.661469554619363e-21,-1.4805586447476876e-31,-3.825710333057753e-20,odom
6.047999999999988,9.760731228125727e-21,-1.4964475667888823e-31,-3.697497338112034e-20,odom
6.069000000000003,9.81367078732912e-21,-1.5036698040803344e-31,-3.5775561492918447e-20,odom
6.089999999999989,9.634999775017666e-21,-1.4776697498311067e-31,-3.374896899216353e-20,odom
6.111000000000004,9.51588576681003e-21,-1.4588919328733312e-31,-3.3376737716514667e-20,odom
6.131999999999991,9.648234664818515e-21,-1.4786327148033003e-31,-3.1184709093249143e-20,odom
6.153000000000006,9.701174224021909e-21,-1.4877808820391397e-31,-3.498973991099307e-20,odom
6.173999999999992,9.621764885216818e-21,-1.4757438198867195e-31,-3.441071348220595e-20,odom
